id_captura,fecha,id_cliente,especie,peso,articulo_usado,zona
CAP-8541,2024-03-22,C023,Serviola,1.73,A0032,Espigon
CAP-8542,2024-11-04,C154,Mero,13.69,A0033,Ria
CAP-8543,2025-01-09,C089,Espeton,1.13,A0014,Espigon
CAP-8544,2024-03-29,C079,Jurel,1.42,A0010,Ria
CAP-8545,2024-06-15,C107,Palometon,10.57,A0013,Espigon
CAP-8546,2024-06-23,C107,Jurel,1.07,A0013,Alta Mar
CAP-8547,2024-12-21,C021,Serviola,1.66,A0033,Espigon
CAP-8548,2025-01-01,C021,Mero,11.15,A0033,Playa
CAP-8549,2024-12-18,C021,Mero,13.86,A0033,Alta Mar
CAP-8550,2024-10-24,C124,Denton,5.49,A0033,Alta Mar
CAP-8551,2024-05-05,C100,Herrera,0.4,A0022,Espigon
CAP-8552,2024-05-15,C100,Sargo,0.96,A0022,Ria
CAP-8553,2024-05-12,C100,Sargo,0.3,A0022,Espigon
CAP-8554,2024-10-21,C056,Calamar,1.41,A0003,Alta Mar
CAP-8555,2024-09-25,C037,Palometon,6.79,A0010,Ria
CAP-8556,2024-01-23,C272,Calamar,0.52,A0004,Playa
CAP-8557,2024-01-31,C272,Sepia,0.95,A0004,Ria
CAP-8558,2024-10-05,C016,Bonito del Norte,5.33,A0026,Alta Mar
CAP-8559,2024-10-14,C016,Bonito del Norte,5.94,A0026,Ria
CAP-8560,2024-10-29,C016,Bonito del Norte,12.43,A0026,Espigon
CAP-8561,2024-10-25,C016,Bonito del Norte,14.59,A0026,Espigon
CAP-8562,2024-07-21,C154,Llampuga,6.93,A0028,Playa
CAP-8563,2024-08-06,C154,Llampuga,8.53,A0028,Espigon
CAP-8564,2024-12-13,C238,Sama,5.63,A0030,Playa
CAP-8565,2024-12-10,C238,Denton,2.79,A0030,Playa
CAP-8566,2024-02-28,C222,Denton,5.05,A0032,Alta Mar
CAP-8567,2024-03-15,C222,Denton,4.49,A0032,Alta Mar
CAP-8568,2024-08-07,C079,Lubina,2.59,A0017,Alta Mar
CAP-8569,2024-08-18,C079,Jurel,0.59,A0017,Espigon
CAP-8570,2024-02-21,C147,Gallineta,1.44,A0030,Playa
CAP-8571,2024-03-03,C147,Denton,6.51,A0030,Alta Mar
CAP-8572,2024-03-01,C269,Serviola,1.0,A0033,Alta Mar
CAP-8573,2024-08-07,C230,Denton,2.6,A0033,Ria
CAP-8574,2024-04-20,C244,Denton,1.67,A0031,Playa
CAP-8575,2024-04-27,C244,Cabrilla,1.77,A0031,Ria
CAP-8576,2024-12-23,C162,Calamar,0.46,A0003,Playa
CAP-8577,2024-12-30,C162,Calamar,0.55,A0003,Ria
CAP-8578,2024-12-14,C162,Calamar,0.5,A0003,Playa
CAP-8579,2024-12-21,C162,Sepia,1.58,A0003,Alta Mar
CAP-8580,2025-01-05,C162,Sepia,0.9,A0003,Ria
CAP-8581,2024-09-08,C222,Bonito del Norte,12.33,A0026,Ria
CAP-8582,2024-07-28,C054,Melva,1.89,A0026,Ria
CAP-8583,2024-08-03,C067,Serviola,1.43,A0018,Alta Mar
CAP-8584,2024-01-31,C048,Lubina,2.17,A0014,Ria
CAP-8585,2024-05-10,C011,Lubina,1.96,A0017,Ria
CAP-8586,2024-06-23,C110,Sargo,0.27,A0021,Espigon
CAP-8587,2024-07-06,C110,Sargo,0.53,A0021,Ria
CAP-8588,2024-06-25,C110,Sargo,1.12,A0021,Playa
CAP-8589,2024-02-02,C085,San Pedro,2.33,A0031,Playa
CAP-8590,2024-04-11,C044,Jurel,1.49,A0013,Alta Mar
CAP-8591,2024-09-25,C282,Jurel,1.98,A0010,Playa
CAP-8592,2024-05-04,C090,Gallineta,0.72,A0031,Alta Mar
CAP-8593,2024-06-06,C090,San Pedro,2.15,A0031,Playa
CAP-8594,2024-06-02,C090,Cabrilla,1.91,A0031,Espigon
CAP-8595,2024-05-26,C090,Cabrilla,0.85,A0031,Ria
CAP-8596,2024-06-02,C090,Cabrilla,0.77,A0031,Ria
CAP-8597,2024-03-16,C145,Pulpo,1.46,A0005,Ria
CAP-8598,2024-03-05,C145,Calamar,1.08,A0005,Ria
CAP-8599,2024-09-13,C139,Pargo,1.94,A0031,Ria
CAP-8600,2024-09-10,C139,Gallineta,1.47,A0031,Alta Mar
CAP-8601,2024-01-17,C125,Calamar,0.53,A0001,Alta Mar
CAP-8602,2024-09-03,C299,Jurel,1.98,A0016,Alta Mar
CAP-8603,2024-09-21,C097,Bacoreta,1.7,A0028,Playa
CAP-8604,2024-10-14,C097,Melva,1.79,A0028,Ria
CAP-8605,2024-09-01,C256,Sama,5.67,A0030,Espigon
CAP-8606,2024-08-30,C256,San Pedro,1.6,A0030,Ria
CAP-8607,2024-08-24,C256,Cabrilla,1.18,A0030,Alta Mar
CAP-8608,2024-02-09,C087,Calamar,1.49,A0003,Playa
CAP-8609,2024-02-03,C087,Calamar,1.39,A0003,Playa
CAP-8610,2024-02-24,C087,Calamar,0.9,A0003,Espigon
CAP-8611,2024-02-13,C087,Calamar,1.18,A0003,Ria
CAP-8612,2024-02-09,C087,Calamar,0.53,A0003,Alta Mar
CAP-8613,2024-03-04,C087,Pulpo,2.79,A0003,Alta Mar
CAP-8614,2024-02-26,C087,Pulpo,4.72,A0003,Espigon
CAP-8615,2024-02-24,C087,Pulpo,2.45,A0003,Playa
CAP-8616,2024-03-09,C087,Pulpo,2.28,A0003,Alta Mar
CAP-8617,2024-11-20,C060,Calamar,1.38,A0004,Playa
CAP-8618,2024-12-04,C060,Calamar,1.4,A0004,Alta Mar
CAP-8619,2025-01-06,C060,Pulpo,3.97,A0004,Playa
CAP-8620,2024-06-10,C125,Lubina,4.95,A0018,Alta Mar
CAP-8621,2024-07-26,C184,Lubina,4.96,A0016,Playa
CAP-8622,2024-07-11,C184,Anjova,2.65,A0016,Alta Mar
CAP-8623,2024-08-10,C184,Espeton,1.37,A0016,Playa
CAP-8624,2024-02-21,C145,Pulpo,4.75,A0004,Alta Mar
CAP-8625,2024-03-14,C145,Sepia,1.26,A0004,Alta Mar
CAP-8626,2024-02-20,C145,Sepia,1.99,A0004,Espigon
CAP-8627,2024-07-26,C029,Melva,1.33,A0027,Alta Mar
CAP-8628,2025-01-14,C218,Calamar,0.27,A0005,Ria
CAP-8629,2024-09-11,C054,Bonito del Norte,10.85,A0026,Playa
CAP-8630,2024-08-31,C287,Bacoreta,1.5,A0027,Alta Mar
CAP-8631,2024-09-01,C287,Llampuga,6.8,A0027,Alta Mar
CAP-8632,2024-09-13,C287,Bonito del Norte,7.59,A0027,Alta Mar
CAP-8633,2024-05-18,C084,Dorada,2.55,A0021,Playa
CAP-8634,2024-05-20,C084,Rodaballo,0.69,A0021,Ria
CAP-8635,2024-06-23,C084,Dorada,2.41,A0021,Playa
CAP-8636,2024-06-12,C084,Dorada,1.64,A0021,Ria
CAP-8637,2024-04-11,C204,Jurel,1.59,A0011,Espigon
CAP-8638,2024-10-22,C231,Calamar,1.09,A0002,Ria
CAP-8639,2024-11-26,C231,Calamar,0.62,A0002,Playa
CAP-8640,2024-11-15,C231,Calamar,1.29,A0002,Espigon
CAP-8641,2024-11-14,C231,Calamar,1.45,A0002,Playa
CAP-8642,2024-09-28,C016,Llampuga,7.13,A0028,Ria
CAP-8643,2024-09-24,C016,Llampuga,3.16,A0028,Espigon
CAP-8644,2024-03-04,C144,Mero,4.29,A0032,Ria
CAP-8645,2024-04-19,C232,Baila,1.19,A0015,Espigon
CAP-8646,2024-09-28,C113,Bacoreta,1.49,A0028,Playa
CAP-8647,2024-08-22,C015,Llampuga,5.66,A0026,Playa
CAP-8648,2024-08-16,C015,Llampuga,8.9,A0026,Ria
CAP-8649,2024-09-03,C146,Llampuga,8.08,A0026,Espigon
CAP-8650,2024-10-06,C146,Bonito del Norte,9.81,A0026,Espigon
CAP-8651,2024-10-14,C146,Bacoreta,1.03,A0026,Playa
CAP-8652,2024-06-17,C147,Sama,4.79,A0030,Playa
CAP-8653,2024-05-02,C263,Sama,2.15,A0030,Alta Mar
CAP-8654,2024-05-28,C263,Denton,5.73,A0030,Espigon
CAP-8655,2024-02-22,C147,Calamar,1.26,A0007,Playa
CAP-8656,2024-03-04,C020,Sama,5.57,A0031,Playa
CAP-8657,2024-03-11,C020,Sama,3.36,A0031,Playa
CAP-8658,2024-03-11,C020,Cabrilla,0.54,A0031,Playa
CAP-8659,2024-03-20,C020,Cabrilla,1.36,A0031,Ria
CAP-8660,2024-12-20,C147,Mero,8.24,A0031,Alta Mar
CAP-8661,2025-01-03,C147,Sama,5.91,A0031,Ria
CAP-8662,2025-01-02,C147,San Pedro,1.79,A0031,Alta Mar
CAP-8663,2024-01-29,C195,Espeton,1.94,A0015,Playa
CAP-8664,2024-02-26,C195,Anjova,3.99,A0015,Playa
CAP-8665,2024-02-29,C195,Jurel,1.97,A0015,Espigon
CAP-8666,2024-05-17,C170,Dorada,1.05,A0021,Espigon
CAP-8667,2024-05-23,C170,Herrera,0.48,A0021,Ria
CAP-8668,2024-05-15,C170,Mabra,1.9,A0021,Alta Mar
CAP-8669,2024-05-21,C170,Mabra,1.5,A0021,Ria
CAP-8670,2024-06-01,C170,Mabra,1.94,A0021,Alta Mar
CAP-8671,2024-05-27,C170,Mabra,1.22,A0021,Alta Mar
CAP-8672,2024-05-19,C170,Mabra,1.99,A0021,Playa
CAP-8673,2024-10-14,C288,Calamar,0.91,A0003,Alta Mar
CAP-8674,2024-10-22,C288,Calamar,0.62,A0003,Ria
CAP-8675,2024-11-12,C288,Calamar,0.54,A0003,Espigon
CAP-8676,2024-11-06,C086,Calamar,1.44,A0002,Espigon
CAP-8677,2024-12-01,C086,Calamar,1.15,A0002,Ria
CAP-8678,2024-09-01,C205,Llampuga,6.77,A0028,Ria
CAP-8679,2024-09-16,C205,Bonito del Norte,7.88,A0028,Ria
CAP-8680,2024-09-13,C205,Melva,1.65,A0028,Espigon
CAP-8681,2024-10-07,C205,Bacoreta,1.19,A0028,Alta Mar
CAP-8682,2024-10-02,C205,Llampuga,8.9,A0028,Ria
CAP-8683,2024-12-02,C046,Calamar,1.22,A0004,Alta Mar
CAP-8684,2024-12-08,C046,Calamar,1.34,A0004,Playa
CAP-8685,2024-12-11,C046,Calamar,0.31,A0004,Playa
CAP-8686,2024-12-12,C046,Calamar,1.36,A0004,Ria
CAP-8687,2024-12-11,C046,Calamar,1.29,A0004,Alta Mar
CAP-8688,2024-02-21,C180,Serviola,0.74,A0033,Ria
CAP-8689,2024-07-24,C151,Anjova,3.24,A0011,Alta Mar
CAP-8690,2024-07-17,C151,Lubina,3.44,A0011,Playa
CAP-8691,2024-08-30,C137,Herrera,0.37,A0022,Playa
CAP-8692,2024-08-30,C137,Herrera,0.21,A0022,Ria
CAP-8693,2024-08-24,C137,Herrera,0.73,A0022,Playa
CAP-8694,2024-08-21,C137,Herrera,0.52,A0022,Alta Mar
CAP-8695,2024-09-12,C137,Mabra,1.08,A0022,Playa
CAP-8696,2024-08-05,C069,Bonito del Norte,6.79,A0027,Alta Mar
CAP-8697,2024-07-20,C069,Bonito del Norte,6.63,A0027,Playa
CAP-8698,2024-07-30,C069,Llampuga,9.16,A0027,Playa
CAP-8699,2024-08-02,C069,Bacoreta,1.68,A0027,Alta Mar
CAP-8700,2024-09-10,C264,Rodaballo,1.47,A0021,Espigon
CAP-8701,2024-09-30,C264,Lubina,1.91,A0021,Playa
CAP-8702,2024-09-09,C264,Lubina,2.47,A0021,Playa
CAP-8703,2024-05-02,C080,Gallineta,0.99,A0030,Ria
CAP-8704,2024-04-26,C080,Pargo,1.33,A0030,Espigon
CAP-8705,2024-08-14,C044,Lubina,4.26,A0015,Espigon
CAP-8706,2024-09-10,C044,Palometon,11.15,A0015,Espigon
CAP-8707,2024-02-09,C003,Cabrilla,1.75,A0030,Espigon
CAP-8708,2024-02-10,C003,Cabrilla,1.36,A0030,Playa
CAP-8709,2024-02-26,C003,Pargo,1.66,A0030,Playa
CAP-8710,2024-03-09,C295,Lubina,3.64,A0018,Ria
CAP-8711,2024-01-16,C261,Sama,7.67,A0030,Playa
CAP-8712,2024-02-08,C261,Cabrilla,1.34,A0030,Playa
CAP-8713,2024-02-18,C014,Sepia,0.48,A0005,Playa
CAP-8714,2024-12-25,C276,Herrera,0.47,A0022,Espigon
CAP-8715,2024-12-10,C276,Dorada,1.77,A0022,Espigon
CAP-8716,2024-12-18,C276,Dorada,1.93,A0022,Ria
CAP-8717,2024-12-25,C276,Lubina,3.86,A0022,Ria
CAP-8718,2024-12-31,C276,Mabra,1.0,A0022,Alta Mar
CAP-8719,2025-01-22,C276,Sargo,0.94,A0022,Espigon
CAP-8720,2024-12-27,C276,Sargo,0.75,A0022,Playa
CAP-8721,2025-01-14,C276,Sargo,0.28,A0022,Ria
CAP-8722,2024-05-09,C286,Denton,3.32,A0032,Alta Mar
CAP-8723,2024-05-11,C286,Mero,14.75,A0032,Espigon
CAP-8724,2024-11-11,C297,Herrera,0.4,A0022,Playa
CAP-8725,2024-12-13,C064,Calamar,1.02,A0003,Playa
CAP-8726,2024-12-07,C064,Calamar,0.41,A0003,Espigon
CAP-8727,2024-12-15,C064,Calamar,0.63,A0003,Alta Mar
CAP-8728,2024-03-23,C091,Denton,2.27,A0033,Alta Mar
CAP-8729,2024-04-08,C091,Mero,6.37,A0033,Playa
CAP-8730,2024-04-20,C091,Denton,7.93,A0033,Alta Mar
CAP-8731,2024-07-21,C275,Llampuga,9.88,A0027,Playa
CAP-8732,2024-08-01,C275,Llampuga,2.05,A0027,Playa
CAP-8733,2024-08-21,C133,Bonito del Norte,11.58,A0028,Ria
CAP-8734,2024-12-13,C238,Pulpo,2.51,A0004,Alta Mar
CAP-8735,2024-12-17,C238,Calamar,0.53,A0004,Playa
CAP-8736,2024-12-13,C238,Calamar,0.92,A0004,Playa
CAP-8737,2025-01-06,C238,Calamar,1.1,A0004,Alta Mar
CAP-8738,2024-12-15,C238,Calamar,1.13,A0004,Espigon
CAP-8739,2025-01-03,C238,Calamar,0.44,A0004,Alta Mar
CAP-8740,2024-12-27,C023,Sargo,0.97,A0022,Playa
CAP-8741,2024-12-17,C023,Sargo,0.4,A0022,Ria
CAP-8742,2024-10-22,C228,Calamar,1.13,A0003,Ria
CAP-8743,2024-11-17,C070,Denton,2.98,A0032,Alta Mar
CAP-8744,2024-05-26,C035,San Pedro,0.78,A0031,Playa
CAP-8745,2024-06-07,C285,Mero,13.96,A0032,Espigon
CAP-8746,2024-06-27,C285,Denton,3.46,A0032,Alta Mar
CAP-8747,2024-11-18,C109,Calamar,0.33,A0002,Ria
CAP-8748,2024-12-16,C109,Calamar,0.6,A0002,Espigon
CAP-8749,2024-03-18,C020,Sama,2.75,A0031,Alta Mar
CAP-8750,2024-03-19,C020,Cabrilla,1.59,A0031,Alta Mar
CAP-8751,2024-08-24,C240,Cabrilla,1.99,A0031,Playa
CAP-8752,2024-10-29,C088,Denton,5.64,A0032,Playa
CAP-8753,2024-10-31,C088,Denton,4.5,A0032,Alta Mar
CAP-8754,2024-09-18,C101,Bacoreta,1.64,A0026,Espigon
CAP-8755,2024-09-30,C101,Bonito del Norte,8.84,A0026,Playa
CAP-8756,2024-11-05,C101,Bacoreta,1.53,A0026,Alta Mar
CAP-8757,2024-11-02,C101,Bonito del Norte,10.33,A0026,Alta Mar
CAP-8758,2024-02-20,C138,Sargo,1.07,A0022,Alta Mar
CAP-8759,2024-02-15,C138,Sargo,1.04,A0022,Alta Mar
CAP-8760,2024-02-14,C138,Sargo,0.21,A0022,Espigon
CAP-8761,2024-08-09,C099,Anjova,3.73,A0016,Ria
CAP-8762,2024-09-09,C099,Lubina,1.05,A0016,Playa
CAP-8763,2024-08-26,C099,Lubina,2.16,A0016,Ria
CAP-8764,2024-09-23,C099,Palometon,13.33,A0016,Alta Mar
CAP-8765,2024-09-13,C099,Lubina,2.11,A0016,Espigon
CAP-8766,2024-07-23,C220,Mero,11.18,A0033,Ria
CAP-8767,2024-03-02,C256,Sama,7.97,A0030,Ria
CAP-8768,2024-06-27,C190,Llampuga,2.6,A0026,Ria
CAP-8769,2024-07-28,C190,Llampuga,2.79,A0026,Playa
CAP-8770,2024-10-25,C008,Calamar,0.64,A0002,Alta Mar
CAP-8771,2024-11-13,C008,Calamar,1.34,A0002,Playa
CAP-8772,2024-05-01,C157,Lubina,4.3,A0018,Playa
CAP-8773,2024-05-17,C157,Espeton,1.88,A0018,Espigon
CAP-8774,2024-05-22,C157,Lubina,4.9,A0018,Alta Mar
CAP-8775,2024-05-04,C157,Anjova,3.54,A0018,Ria
CAP-8776,2024-06-28,C165,Denton,7.08,A0032,Espigon
CAP-8777,2024-01-22,C243,Calamar,1.06,A0004,Espigon
CAP-8778,2024-03-06,C026,Sepia,1.93,A0003,Alta Mar
CAP-8779,2024-10-21,C071,Melva,0.6,A0027,Ria
CAP-8780,2024-10-22,C071,Llampuga,2.1,A0027,Playa
CAP-8781,2024-09-04,C165,Serviola,0.52,A0033,Ria
CAP-8782,2024-09-27,C171,Llampuga,6.2,A0026,Ria
CAP-8783,2024-10-09,C171,Melva,1.08,A0026,Ria
CAP-8784,2024-09-07,C128,Baila,1.44,A0010,Playa
CAP-8785,2024-09-25,C128,Palometon,8.98,A0010,Ria
CAP-8786,2024-11-02,C058,Mero,11.81,A0033,Espigon
CAP-8787,2024-10-21,C247,Calamar,0.81,A0001,Ria
CAP-8788,2024-11-04,C247,Calamar,0.61,A0001,Ria
CAP-8789,2024-11-13,C247,Sepia,0.43,A0001,Alta Mar
CAP-8790,2024-11-20,C247,Calamar,1.47,A0001,Playa
CAP-8791,2024-11-17,C247,Calamar,0.46,A0001,Playa
CAP-8792,2024-11-09,C247,Calamar,0.8,A0001,Ria
CAP-8793,2024-03-15,C088,Denton,6.15,A0032,Espigon
CAP-8794,2024-10-26,C124,Denton,5.27,A0033,Espigon
CAP-8795,2024-07-16,C197,Melva,0.85,A0027,Alta Mar
CAP-8796,2024-10-16,C093,Serviola,1.47,A0032,Playa
CAP-8797,2024-07-26,C208,Serviola,1.53,A0032,Playa
CAP-8798,2024-03-14,C231,Pulpo,1.92,A0006,Alta Mar
CAP-8799,2024-03-20,C231,Sepia,0.38,A0006,Playa
CAP-8800,2024-03-26,C231,Sepia,0.95,A0006,Playa
CAP-8801,2024-10-25,C274,Mero,4.95,A0033,Playa
CAP-8802,2024-10-18,C274,Denton,4.21,A0033,Espigon
CAP-8803,2024-11-02,C274,Serviola,0.54,A0033,Ria
CAP-8804,2025-01-03,C187,Sepia,0.96,A0006,Alta Mar
CAP-8805,2025-01-24,C187,Calamar,1.13,A0006,Ria
CAP-8806,2024-04-07,C284,Serviola,1.33,A0033,Alta Mar
CAP-8807,2024-07-28,C286,Pargo,1.86,A0031,Playa
CAP-8808,2024-08-08,C199,Llampuga,4.91,A0028,Espigon
CAP-8809,2024-09-10,C199,Bacoreta,2.0,A0028,Ria
CAP-8810,2024-09-05,C074,Denton,6.28,A0031,Espigon
CAP-8811,2024-03-19,C021,Baila,0.84,A0012,Alta Mar
CAP-8812,2024-03-22,C021,Jurel,0.59,A0012,Espigon
CAP-8813,2024-03-18,C021,Lubina,0.59,A0012,Playa
CAP-8814,2024-03-17,C021,Anjova,4.9,A0012,Ria
CAP-8815,2024-11-24,C239,Herrera,0.51,A0022,Alta Mar
CAP-8816,2024-11-16,C239,Herrera,0.78,A0022,Ria
CAP-8817,2024-11-06,C239,Herrera,0.59,A0022,Ria
CAP-8818,2024-10-26,C255,Serviola,1.62,A0032,Ria
CAP-8819,2024-10-22,C255,Serviola,0.97,A0032,Espigon
CAP-8820,2024-10-05,C118,Mabra,1.17,A0021,Playa
CAP-8821,2024-10-20,C118,Herrera,0.25,A0021,Ria
CAP-8822,2024-10-10,C118,Herrera,0.45,A0021,Playa
CAP-8823,2024-10-02,C118,Herrera,0.41,A0021,Alta Mar
CAP-8824,2024-10-14,C118,Lubina,2.53,A0021,Playa
CAP-8825,2024-10-24,C118,Lubina,1.06,A0021,Ria
CAP-8826,2024-11-02,C118,Mabra,1.68,A0021,Playa
CAP-8827,2024-06-13,C258,Serviola,0.67,A0033,Espigon
CAP-8828,2024-06-19,C258,Mero,13.99,A0033,Ria
CAP-8829,2024-10-25,C268,Serviola,0.56,A0032,Espigon
CAP-8830,2024-10-15,C268,Serviola,1.15,A0032,Espigon
CAP-8831,2024-10-30,C268,Serviola,1.47,A0032,Alta Mar
CAP-8832,2024-02-27,C240,Lubina,2.8,A0010,Espigon
CAP-8833,2024-03-21,C240,Baila,1.14,A0010,Ria
CAP-8834,2024-09-01,C071,Dorada,1.81,A0021,Ria
CAP-8835,2024-09-18,C071,Dorada,1.74,A0021,Espigon
CAP-8836,2024-09-11,C071,Dorada,0.61,A0021,Ria
CAP-8837,2024-09-05,C071,Dorada,2.36,A0021,Alta Mar
CAP-8838,2024-09-27,C071,Dorada,1.33,A0021,Alta Mar
CAP-8839,2024-10-08,C071,Lubina,2.06,A0021,Espigon
CAP-8840,2024-08-18,C083,Mabra,0.73,A0022,Ria
CAP-8841,2024-04-24,C222,Serviola,1.94,A0032,Playa
CAP-8842,2024-06-06,C053,Denton,5.31,A0033,Espigon
CAP-8843,2024-06-30,C053,Denton,6.02,A0033,Espigon
CAP-8844,2024-02-01,C153,Calamar,0.72,A0001,Alta Mar
CAP-8845,2024-02-11,C153,Calamar,0.28,A0001,Alta Mar
CAP-8846,2024-01-30,C153,Calamar,0.99,A0001,Ria
CAP-8847,2024-12-27,C107,San Pedro,2.07,A0031,Espigon
CAP-8848,2024-12-18,C107,Sama,2.33,A0031,Playa
CAP-8849,2024-06-03,C077,Herrera,0.45,A0022,Alta Mar
CAP-8850,2024-05-13,C077,Herrera,0.6,A0022,Alta Mar
CAP-8851,2024-05-28,C077,Sargo,0.89,A0022,Espigon
CAP-8852,2024-05-24,C077,Sargo,0.32,A0022,Playa
CAP-8853,2024-05-30,C077,Mabra,1.07,A0022,Ria
CAP-8854,2024-05-31,C077,Mabra,1.24,A0022,Alta Mar
CAP-8855,2024-12-03,C299,Lubina,3.54,A0017,Playa
CAP-8856,2024-12-11,C299,Jurel,1.25,A0017,Playa
CAP-8857,2024-11-10,C231,Calamar,0.93,A0006,Ria
CAP-8858,2024-11-06,C247,Sepia,1.81,A0007,Playa
CAP-8859,2024-11-05,C247,Sepia,2.0,A0007,Alta Mar
CAP-8860,2024-02-11,C256,Denton,7.02,A0030,Alta Mar
CAP-8861,2024-03-02,C256,Sama,7.05,A0030,Alta Mar
CAP-8862,2025-01-05,C125,Calamar,1.49,A0007,Playa
CAP-8863,2025-01-08,C125,Calamar,0.31,A0007,Alta Mar
CAP-8864,2025-01-18,C125,Calamar,0.57,A0007,Alta Mar
CAP-8865,2025-01-17,C125,Sepia,0.35,A0007,Alta Mar
CAP-8866,2025-02-01,C125,Sepia,0.32,A0007,Alta Mar
CAP-8867,2024-11-26,C186,Denton,2.77,A0032,Playa
CAP-8868,2024-05-21,C124,Denton,6.64,A0033,Espigon
CAP-8869,2024-06-07,C124,Mero,4.59,A0033,Espigon
CAP-8870,2024-09-08,C069,Llampuga,4.59,A0027,Ria
CAP-8871,2024-12-25,C216,Lubina,2.32,A0021,Espigon
CAP-8872,2025-01-04,C216,Herrera,0.23,A0021,Playa
CAP-8873,2025-01-07,C216,Herrera,0.49,A0021,Espigon
CAP-8874,2024-03-06,C296,Pulpo,1.67,A0006,Alta Mar
CAP-8875,2024-03-02,C296,Pulpo,3.86,A0006,Espigon
CAP-8876,2024-03-02,C296,Pulpo,1.88,A0006,Espigon
CAP-8877,2024-08-29,C044,Jurel,1.53,A0018,Playa
CAP-8878,2024-09-20,C044,Anjova,4.12,A0018,Ria
CAP-8879,2024-10-04,C044,Lubina,3.24,A0018,Alta Mar
CAP-8880,2025-01-02,C130,Jurel,1.58,A0015,Alta Mar
CAP-8881,2025-01-07,C130,Lubina,1.54,A0015,Ria
CAP-8882,2024-07-23,C239,Melva,0.66,A0027,Espigon
CAP-8883,2024-07-17,C239,Llampuga,9.63,A0027,Playa
CAP-8884,2024-08-03,C042,Melva,1.44,A0028,Espigon
CAP-8885,2024-12-01,C298,Calamar,1.01,A0005,Alta Mar
CAP-8886,2024-10-29,C036,Sama,7.19,A0031,Alta Mar
CAP-8887,2024-11-17,C036,Sama,7.84,A0031,Playa
CAP-8888,2024-04-14,C150,Lubina,2.1,A0016,Alta Mar
CAP-8889,2024-04-25,C150,Anjova,5.76,A0016,Alta Mar
CAP-8890,2024-05-03,C150,Baila,1.78,A0016,Alta Mar
CAP-8891,2024-06-14,C197,Llampuga,2.87,A0027,Alta Mar
CAP-8892,2024-10-19,C175,Cabrilla,0.89,A0031,Espigon
CAP-8893,2024-11-12,C175,Cabrilla,1.17,A0031,Ria
CAP-8894,2024-11-02,C175,Cabrilla,0.97,A0031,Alta Mar
CAP-8895,2024-11-09,C175,Cabrilla,1.32,A0031,Ria
CAP-8896,2024-11-12,C175,Pargo,1.28,A0031,Ria
CAP-8897,2024-11-11,C212,Calamar,1.49,A0005,Playa
CAP-8898,2024-01-26,C279,Sargo,1.19,A0022,Ria
CAP-8899,2024-01-30,C279,Sargo,0.29,A0022,Espigon
CAP-8900,2024-01-30,C279,Rodaballo,0.61,A0022,Ria
CAP-8901,2024-05-05,C258,Denton,5.97,A0033,Ria
CAP-8902,2024-06-13,C258,Denton,5.51,A0033,Espigon
CAP-8903,2024-06-05,C258,Mero,13.76,A0033,Playa
CAP-8904,2025-01-10,C145,Sepia,0.4,A0006,Espigon
CAP-8905,2025-01-01,C145,Sepia,0.83,A0006,Espigon
CAP-8906,2025-01-25,C145,Sepia,0.99,A0006,Espigon
CAP-8907,2025-01-16,C145,Sepia,1.48,A0006,Espigon
CAP-8908,2025-01-07,C038,Dorada,2.54,A0022,Playa
CAP-8909,2024-12-25,C038,Dorada,1.61,A0022,Playa
CAP-8910,2025-01-07,C038,Herrera,0.43,A0022,Playa
CAP-8911,2025-01-20,C038,Mabra,0.82,A0022,Espigon
CAP-8912,2025-01-08,C038,Mabra,1.51,A0022,Alta Mar
CAP-8913,2025-01-21,C038,Herrera,0.46,A0022,Ria
CAP-8914,2024-07-09,C045,Mero,3.75,A0032,Ria
CAP-8915,2024-03-14,C048,Anjova,6.76,A0018,Espigon
CAP-8916,2024-03-30,C048,Lubina,1.29,A0018,Alta Mar
CAP-8917,2024-03-28,C048,Baila,0.76,A0018,Ria
CAP-8918,2024-04-15,C048,Lubina,2.25,A0018,Ria
CAP-8919,2024-06-24,C005,Denton,4.29,A0033,Ria
CAP-8920,2024-06-24,C005,Serviola,0.63,A0033,Espigon
CAP-8921,2024-08-17,C224,Sargo,0.9,A0021,Ria
CAP-8922,2024-08-09,C224,Dorada,1.31,A0021,Playa
CAP-8923,2024-08-26,C224,Dorada,2.09,A0021,Espigon
CAP-8924,2024-08-13,C224,Mabra,1.97,A0021,Playa
CAP-8925,2024-09-04,C224,Sargo,1.0,A0021,Espigon
CAP-8926,2024-08-22,C224,Sargo,0.43,A0021,Ria
CAP-8927,2024-09-05,C224,Sargo,0.79,A0021,Espigon
CAP-8928,2024-07-26,C176,Serviola,0.6,A0032,Alta Mar
CAP-8929,2024-07-01,C035,San Pedro,1.01,A0030,Alta Mar
CAP-8930,2024-08-12,C253,Bonito del Norte,13.98,A0027,Ria
CAP-8931,2024-08-17,C253,Llampuga,5.99,A0027,Playa
CAP-8932,2024-09-07,C253,Bacoreta,1.8,A0027,Ria
CAP-8933,2024-03-25,C003,Cabrilla,1.63,A0031,Playa
CAP-8934,2024-03-18,C003,Sama,2.16,A0031,Espigon
CAP-8935,2024-05-09,C093,Mero,5.65,A0033,Espigon
CAP-8936,2024-08-03,C065,Llampuga,5.63,A0027,Alta Mar
