id_ticket,fecha,id_cliente,id_articulo,cantidad,total
T-05255,2024-06-05,C199,A0027,3,26.0
T-05256,2024-02-28,C187,A0003,3,23.0
T-05257,2024-05-14,C129,A0015,3,19.0
T-05258,2024-05-02,C074,A0031,3,12.0
T-05259,2024-11-20,C091,A0033,2,9.0
T-05260,2024-09-25,C097,A0028,3,22.0
T-05261,2024-04-15,C080,A0031,3,12.0
T-05262,2024-10-09,C294,A0030,2,12.0
T-05263,2024-06-14,C003,A0030,3,12.0
T-05264,2024-04-25,C092,A0033,3,9.0
T-05265,2024-10-03,C095,A0010,3,13.5
T-05266,2024-05-15,C062,A0030,3,12.0
T-05267,2024-11-07,C084,A0022,3,8.5
T-05268,2024-02-08,C047,A0009,2,155.0
T-05269,2024-12-02,C169,A0032,1,9.0
T-05270,2024-01-04,C273,A0031,2,12.0
T-05271,2024-07-04,C066,A0023,2,2.5
T-05272,2024-09-18,C139,A0031,3,12.0
T-05273,2024-02-21,C073,A0022,1,8.5
T-05274,2024-10-26,C121,A0033,1,9.0
T-05275,2024-11-07,C008,A0009,2,155.0
T-05276,2024-02-09,C048,A0025,1,140.0
T-05277,2024-02-18,C130,A0011,1,13.5
T-05278,2024-12-02,C281,A0030,3,12.0
T-05279,2024-03-24,C066,A0032,2,9.0
T-05280,2024-10-24,C297,A0022,2,8.5
T-05281,2024-05-07,C162,A0021,3,6.5
T-05282,2024-10-16,C154,A0032,2,9.0
T-05283,2024-02-15,C220,A0032,3,9.0
T-05284,2024-05-18,C262,A0011,1,13.5
T-05285,2024-07-16,C266,A0011,2,13.5
T-05286,2024-11-02,C005,A0033,1,9.0
T-05287,2024-10-28,C238,A0002,3,23.0
T-05288,2024-04-22,C005,A0033,1,9.0
T-05289,2024-10-03,C023,A0024,2,2.5
T-05290,2024-06-20,C032,A0024,1,2.5
T-05291,2024-02-24,C165,A0032,2,9.0
T-05292,2024-02-10,C292,A0014,1,32.0
T-05293,2024-12-20,C129,A0019,2,190.0
T-05294,2024-12-24,C212,A0002,2,23.0
T-05295,2024-09-27,C123,A0027,2,26.0
T-05296,2024-01-07,C127,A0023,1,2.5
T-05297,2024-02-10,C125,A0002,1,23.0
T-05298,2024-06-25,C048,A0017,3,9.5
T-05299,2024-01-14,C265,A0009,2,155.0
T-05300,2024-09-26,C042,A0029,2,850.0
T-05301,2024-09-11,C300,A0025,1,140.0
T-05302,2024-11-08,C178,A0004,1,14.5
T-05303,2024-10-15,C276,A0021,2,6.5
T-05304,2024-09-23,C128,A0029,3,850.0
T-05305,2024-02-18,C254,A0032,3,9.0
T-05306,2024-09-26,C199,A0029,1,850.0
T-05307,2024-01-27,C221,A0002,1,23.0
T-05308,2024-07-01,C233,A0024,1,2.5
T-05309,2024-01-28,C125,A0007,1,9.0
T-05310,2024-08-24,C247,A0018,3,9.5
T-05311,2024-03-28,C101,A0033,2,9.0
T-05312,2024-10-27,C131,A0025,3,140.0
T-05313,2024-11-03,C068,A0033,1,9.0
T-05314,2024-06-13,C151,A0028,3,22.0
T-05315,2024-01-17,C138,A0023,1,2.5
T-05316,2024-02-06,C141,A0004,3,14.5
T-05317,2024-11-09,C238,A0004,1,14.5
T-05318,2024-07-15,C270,A0031,3,12.0
T-05319,2024-11-05,C063,A0021,2,6.5
T-05320,2024-11-17,C290,A0006,1,14.5
T-05321,2024-07-26,C258,A0033,1,9.0
T-05322,2024-11-11,C149,A0033,2,9.0
T-05323,2024-02-25,C130,A0012,1,13.5
T-05324,2024-06-25,C061,A0032,1,9.0
T-05325,2024-05-14,C010,A0017,1,9.5
T-05326,2024-10-06,C276,A0021,1,6.5
T-05327,2024-07-10,C097,A0029,2,850.0
T-05328,2024-05-05,C104,A0033,1,9.0
T-05329,2024-02-23,C172,A0025,2,140.0
T-05330,2024-02-16,C056,A0007,2,9.0
T-05331,2024-07-19,C233,A0023,1,2.5
T-05332,2024-11-03,C037,A0001,3,23.0
T-05333,2024-07-18,C100,A0022,2,8.5
T-05334,2024-02-27,C235,A0019,1,190.0
T-05335,2024-06-23,C238,A0022,3,8.5
T-05336,2024-02-02,C158,A0033,1,9.0
T-05337,2024-09-25,C081,A0028,2,22.0
T-05338,2024-01-10,C290,A0005,2,14.5
T-05339,2024-04-14,C282,A0013,3,32.0
T-05340,2024-05-07,C011,A0033,3,9.0
T-05341,2024-03-02,C057,A0015,3,19.0
T-05342,2024-12-14,C297,A0005,2,14.5
T-05343,2024-03-09,C208,A0033,1,9.0
T-05344,2024-05-06,C182,A0030,1,12.0
T-05345,2024-12-05,C161,A0031,2,12.0
T-05346,2024-08-07,C081,A0029,3,850.0
T-05347,2024-11-25,C110,A0021,1,6.5
T-05348,2024-11-21,C037,A0008,2,155.0
T-05349,2024-07-06,C029,A0026,3,26.0
T-05350,2024-04-21,C102,A0031,2,12.0
T-05351,2024-05-17,C274,A0033,1,9.0
T-05352,2024-05-18,C249,A0023,3,2.5
T-05353,2024-02-17,C153,A0001,1,23.0
T-05354,2024-01-21,C220,A0032,2,9.0
T-05355,2024-11-13,C076,A0010,1,13.5
T-05356,2024-02-28,C106,A0018,1,9.5
T-05357,2024-07-06,C185,A0029,1,850.0
T-05358,2024-11-22,C108,A0030,3,12.0
T-05359,2024-07-20,C185,A0029,1,850.0
T-05360,2024-05-24,C062,A0030,1,12.0
T-05361,2024-12-14,C227,A0002,1,23.0
T-05362,2024-09-21,C165,A0010,2,13.5
T-05363,2024-07-02,C033,A0031,2,12.0
T-05364,2024-03-08,C165,A0033,1,9.0
T-05365,2024-03-01,C051,A0019,3,190.0
T-05366,2024-04-16,C279,A0022,1,8.5
T-05367,2024-05-08,C038,A0025,3,140.0
T-05368,2024-12-13,C270,A0008,3,155.0
T-05369,2024-10-22,C078,A0021,1,6.5
T-05370,2024-06-03,C175,A0030,1,12.0
T-05371,2024-03-02,C159,A0025,3,140.0
T-05372,2024-06-25,C001,A0013,1,32.0
T-05373,2024-07-14,C135,A0028,1,22.0
T-05374,2024-06-04,C199,A0028,1,22.0
T-05375,2024-09-28,C157,A0010,1,13.5
T-05376,2024-11-22,C212,A0005,2,14.5
T-05377,2024-12-23,C135,A0033,1,9.0
T-05378,2024-10-15,C020,A0031,3,12.0
T-05379,2024-08-10,C171,A0033,1,9.0
T-05380,2024-06-11,C280,A0030,3,12.0
T-05381,2024-01-07,C266,A0015,3,19.0
T-05382,2024-09-17,C190,A0032,2,9.0
T-05383,2024-07-03,C126,A0025,1,140.0
T-05384,2024-12-04,C233,A0024,1,2.5
T-05385,2024-08-07,C001,A0015,3,19.0
T-05386,2024-06-07,C170,A0025,3,140.0
T-05387,2024-05-05,C200,A0025,1,140.0
T-05388,2024-11-03,C226,A0014,3,32.0
T-05389,2024-11-28,C070,A0033,1,9.0
T-05390,2024-01-26,C187,A0009,1,155.0
T-05391,2024-04-19,C182,A0031,2,12.0
T-05392,2024-10-22,C064,A0006,3,14.5
T-05393,2024-11-08,C038,A0022,1,8.5
T-05394,2024-10-02,C063,A0024,3,2.5
T-05395,2024-08-28,C200,A0022,2,8.5
T-05396,2024-12-26,C248,A0020,1,190.0
T-05397,2024-01-13,C128,A0011,3,13.5
T-05398,2024-10-07,C020,A0010,3,13.5
T-05399,2024-12-10,C096,A0003,3,23.0
T-05400,2024-07-02,C004,A0029,1,850.0
T-05401,2024-07-06,C115,A0026,2,26.0
T-05402,2024-03-09,C035,A0017,3,9.5
T-05403,2024-10-13,C051,A0016,1,19.0
T-05404,2024-06-25,C030,A0024,2,2.5
T-05405,2024-04-04,C080,A0030,1,12.0
T-05406,2024-05-25,C148,A0033,1,9.0
T-05407,2024-08-28,C197,A0028,2,22.0
T-05408,2024-02-05,C066,A0023,1,2.5
T-05409,2024-08-19,C129,A0016,1,19.0
T-05410,2024-04-16,C270,A0017,2,9.5
T-05411,2024-11-04,C215,A0008,1,155.0
T-05412,2024-10-03,C258,A0032,1,9.0
T-05413,2024-11-17,C236,A0008,2,155.0
T-05414,2024-09-16,C163,A0027,1,26.0
T-05415,2024-01-10,C246,A0008,3,155.0
T-05416,2024-07-17,C286,A0030,3,12.0
T-05417,2024-01-16,C252,A0007,2,9.0
T-05418,2024-03-25,C217,A0021,1,6.5
T-05419,2024-12-24,C050,A0024,3,2.5
T-05420,2024-10-27,C237,A0008,1,155.0
T-05421,2024-01-08,C034,A0008,3,155.0
T-05422,2024-10-20,C064,A0007,1,9.0
T-05423,2024-07-08,C181,A0026,2,26.0
T-05424,2024-07-11,C151,A0032,2,9.0
T-05425,2024-09-20,C142,A0024,1,2.5
T-05426,2024-11-11,C057,A0009,1,155.0
T-05427,2024-05-13,C284,A0033,3,9.0
T-05428,2024-08-18,C167,A0015,1,19.0
T-05429,2024-07-23,C182,A0031,1,12.0
T-05430,2024-02-24,C229,A0011,1,13.5
T-05431,2024-09-11,C006,A0022,2,8.5
T-05432,2024-12-01,C180,A0033,3,9.0
T-05433,2024-03-28,C001,A0010,1,13.5
T-05434,2024-07-08,C293,A0018,1,9.5
T-05435,2024-08-16,C131,A0021,3,6.5
T-05436,2024-04-11,C262,A0025,1,140.0
T-05437,2024-07-26,C002,A0028,1,22.0
T-05438,2024-03-25,C085,A0011,1,13.5
T-05439,2024-01-17,C082,A0031,3,12.0
T-05440,2024-07-09,C280,A0030,2,12.0
T-05441,2024-11-08,C138,A0022,3,8.5
T-05442,2024-01-28,C102,A0030,1,12.0
T-05443,2024-08-22,C146,A0012,3,13.5
T-05444,2024-08-11,C096,A0026,2,26.0
T-05445,2024-09-18,C069,A0027,2,26.0
T-05446,2024-04-13,C148,A0032,1,9.0
T-05447,2024-06-02,C151,A0033,3,9.0
T-05448,2024-02-27,C234,A0002,1,23.0
T-05449,2024-10-01,C128,A0009,3,155.0
T-05450,2024-02-25,C187,A0008,3,155.0
T-05451,2024-04-27,C269,A0033,3,9.0
T-05452,2024-06-26,C005,A0033,3,9.0
T-05453,2024-02-21,C222,A0023,1,2.5
T-05454,2024-01-19,C295,A0014,3,32.0
T-05455,2024-08-15,C090,A0031,2,12.0
T-05456,2024-08-05,C031,A0014,2,32.0
T-05457,2024-01-12,C072,A0016,2,19.0
T-05458,2024-07-26,C257,A0010,3,13.5
T-05459,2024-02-07,C206,A0003,3,23.0
T-05460,2024-11-06,C290,A0032,2,9.0
T-05461,2024-09-05,C104,A0032,2,9.0
T-05462,2024-11-04,C046,A0001,1,23.0
T-05463,2024-10-05,C128,A0011,2,13.5
T-05464,2024-04-11,C033,A0030,2,12.0
T-05465,2024-12-15,C202,A0002,2,23.0
T-05466,2024-04-02,C116,A0014,2,32.0
T-05467,2024-07-16,C093,A0032,2,9.0
T-05468,2024-02-02,C174,A0025,1,140.0
T-05469,2024-10-06,C168,A0019,2,190.0
T-05470,2024-12-27,C182,A0019,1,190.0
T-05471,2024-08-21,C152,A0025,3,140.0
T-05472,2024-04-26,C152,A0022,2,8.5
T-05473,2024-03-21,C271,A0031,1,12.0
T-05474,2024-10-20,C047,A0008,3,155.0
T-05475,2024-11-01,C089,A0010,2,13.5
T-05476,2024-02-10,C235,A0004,2,14.5
T-05477,2024-05-05,C226,A0023,1,2.5
T-05478,2024-12-24,C200,A0001,1,23.0
T-05479,2024-06-08,C194,A0029,2,850.0
T-05480,2024-11-24,C244,A0013,3,32.0
T-05481,2024-09-02,C039,A0012,1,13.5
T-05482,2024-07-09,C148,A0033,2,9.0
T-05483,2024-12-01,C223,A0033,2,9.0
T-05484,2024-04-14,C245,A0025,1,140.0
T-05485,2024-04-10,C195,A0021,1,6.5
T-05486,2024-11-04,C137,A0024,3,2.5
T-05487,2024-06-13,C291,A0030,3,12.0
T-05488,2024-01-09,C112,A0030,2,12.0
T-05489,2024-06-09,C186,A0033,3,9.0
T-05490,2024-07-25,C078,A0021,3,6.5
T-05491,2024-03-13,C234,A0025,2,140.0
T-05492,2024-02-23,C023,A0032,2,9.0
T-05493,2024-10-19,C008,A0006,2,14.5
T-05494,2024-12-05,C066,A0024,3,2.5
T-05495,2024-06-28,C224,A0025,1,140.0
T-05496,2024-10-01,C154,A0033,3,9.0
T-05497,2024-12-24,C089,A0014,1,32.0
T-05498,2024-08-20,C072,A0018,2,9.5
T-05499,2024-03-26,C079,A0010,2,13.5
T-05500,2024-05-23,C107,A0013,3,32.0
T-05501,2024-12-01,C021,A0033,1,9.0
T-05502,2024-07-27,C077,A0024,1,2.5
T-05503,2024-09-25,C124,A0033,2,9.0
T-05504,2024-11-15,C252,A0004,1,14.5
T-05505,2024-06-01,C019,A0029,1,850.0
T-05506,2024-12-05,C121,A0008,1,155.0
T-05507,2024-04-25,C100,A0022,3,8.5
T-05508,2024-10-11,C056,A0003,1,23.0
T-05509,2024-10-21,C238,A0024,3,2.5
T-05510,2024-09-15,C037,A0010,1,13.5
T-05511,2024-05-23,C262,A0024,1,2.5
T-05512,2024-02-05,C043,A0015,1,19.0
T-05513,2024-01-26,C202,A0008,3,155.0
T-05514,2024-10-13,C023,A0023,2,2.5
T-05515,2024-01-15,C272,A0004,1,14.5
T-05516,2024-09-28,C016,A0026,1,26.0
T-05517,2024-07-01,C154,A0028,3,22.0
T-05518,2024-06-07,C170,A0025,3,140.0
T-05519,2024-08-08,C007,A0031,3,12.0
T-05520,2024-11-14,C238,A0030,3,12.0
T-05521,2024-02-07,C222,A0032,1,9.0
T-05522,2024-07-23,C079,A0017,3,9.5
T-05523,2024-02-07,C147,A0030,3,12.0
T-05524,2024-02-04,C269,A0033,3,9.0
T-05525,2024-02-11,C134,A0024,3,2.5
T-05526,2024-07-12,C230,A0033,2,9.0
T-05527,2024-02-11,C077,A0023,1,2.5
T-05528,2024-04-01,C244,A0031,1,12.0
T-05529,2024-01-22,C217,A0023,1,2.5
T-05530,2024-11-22,C162,A0003,3,23.0
T-05531,2024-08-16,C222,A0026,3,26.0
T-05532,2024-07-03,C054,A0026,2,26.0
T-05533,2024-04-19,C285,A0011,3,13.5
T-05534,2024-07-18,C067,A0018,1,9.5
T-05535,2024-06-05,C276,A0024,3,2.5
T-05536,2024-01-28,C048,A0014,3,32.0
T-05537,2024-05-02,C011,A0017,3,9.5
T-05538,2024-04-14,C233,A0025,3,140.0
T-05539,2024-06-08,C110,A0021,2,6.5
T-05540,2024-01-04,C085,A0031,3,12.0
T-05541,2024-03-14,C044,A0013,3,32.0
T-05542,2024-09-02,C282,A0010,2,13.5
T-05543,2024-05-03,C090,A0031,1,12.0
T-05544,2024-02-01,C145,A0005,2,14.5
T-05545,2024-08-18,C139,A0031,2,12.0
T-05546,2024-01-03,C125,A0001,3,23.0
T-05547,2024-08-01,C299,A0016,2,19.0
T-05548,2024-09-10,C097,A0028,2,22.0
T-05549,2024-08-06,C256,A0030,2,12.0
T-05550,2024-12-13,C134,A0024,2,2.5
T-05551,2024-06-04,C054,A0026,3,26.0
T-05552,2024-01-23,C087,A0003,1,23.0
T-05553,2024-11-10,C060,A0004,1,14.5
T-05554,2024-05-18,C125,A0018,1,9.5
T-05555,2024-12-10,C125,A0005,3,14.5
T-05556,2024-03-06,C194,A0024,1,2.5
T-05557,2024-01-15,C014,A0008,2,155.0
T-05558,2024-06-27,C184,A0016,2,19.0
T-05559,2024-02-11,C145,A0004,2,14.5
T-05560,2024-05-26,C234,A0025,1,140.0
T-05561,2024-07-13,C029,A0027,2,26.0
T-05562,2024-12-19,C218,A0005,1,14.5
T-05563,2024-08-17,C054,A0026,2,26.0
T-05564,2024-10-20,C060,A0009,3,155.0
T-05565,2024-11-28,C091,A0033,2,9.0
T-05566,2024-01-03,C259,A0007,3,9.0
T-05567,2024-08-08,C287,A0027,1,26.0
T-05568,2024-05-12,C084,A0021,1,6.5
T-05569,2024-03-20,C204,A0011,3,13.5
T-05570,2024-10-21,C231,A0002,3,23.0
T-05571,2024-09-05,C016,A0028,2,22.0
T-05572,2024-12-14,C241,A0001,1,23.0
T-05573,2024-02-11,C144,A0032,2,9.0
T-05574,2024-10-08,C200,A0024,3,2.5
T-05575,2024-05-14,C236,A0023,3,2.5
T-05576,2024-03-28,C232,A0015,2,19.0
T-05577,2024-01-10,C134,A0025,3,140.0
T-05578,2024-10-24,C008,A0009,3,155.0
T-05579,2024-09-14,C113,A0028,3,22.0
T-05580,2024-07-27,C015,A0026,2,26.0
T-05581,2024-03-22,C073,A0023,3,2.5
T-05582,2024-08-26,C146,A0026,1,26.0
T-05583,2024-06-06,C147,A0030,1,12.0
T-05584,2024-08-25,C055,A0024,1,2.5
T-05585,2024-06-05,C118,A0024,3,2.5
T-05586,2024-04-19,C263,A0030,2,12.0
T-05587,2024-02-10,C147,A0007,2,9.0
T-05588,2024-07-24,C041,A0032,2,9.0
T-05589,2024-02-19,C020,A0031,1,12.0
T-05590,2024-12-03,C147,A0031,3,12.0
T-05591,2024-01-27,C195,A0015,2,19.0
T-05592,2024-08-03,C086,A0029,3,850.0
T-05593,2024-07-26,C034,A0031,3,12.0
T-05594,2024-02-22,C038,A0025,2,140.0
T-05595,2024-04-21,C170,A0021,3,6.5
T-05596,2024-10-07,C288,A0003,2,23.0
T-05597,2024-10-23,C086,A0002,2,23.0
T-05598,2024-08-23,C205,A0028,3,22.0
T-05599,2024-11-18,C046,A0004,2,14.5
T-05600,2024-02-16,C180,A0033,2,9.0
T-05601,2024-06-24,C151,A0011,2,13.5
T-05602,2024-08-06,C137,A0022,1,8.5
T-05603,2024-07-10,C069,A0027,3,26.0
T-05604,2024-08-28,C264,A0021,3,6.5
T-05605,2024-04-05,C080,A0030,3,12.0
T-05606,2024-08-07,C044,A0015,2,19.0
T-05607,2024-01-07,C003,A0030,2,12.0
T-05608,2024-02-26,C295,A0018,3,9.5
T-05609,2024-01-11,C261,A0030,1,12.0
T-05610,2024-09-08,C107,A0029,2,850.0
T-05611,2024-01-22,C014,A0005,1,14.5
T-05612,2024-11-26,C276,A0022,3,8.5
T-05613,2024-03-09,C035,A0019,2,190.0
T-05614,2024-11-01,C297,A0023,2,2.5
T-05615,2024-04-12,C286,A0032,1,9.0
T-05616,2024-02-07,C059,A0025,3,140.0
T-05617,2024-09-28,C073,A0028,1,22.0
T-05618,2024-10-27,C297,A0022,2,8.5
T-05619,2024-02-26,C186,A0033,1,9.0
T-05620,2024-05-14,C160,A0024,2,2.5
T-05621,2024-11-28,C064,A0003,1,23.0
T-05622,2024-03-25,C099,A0015,2,19.0
T-05623,2024-09-01,C184,A0025,1,140.0
T-05624,2024-09-16,C192,A0019,2,190.0
T-05625,2024-01-09,C178,A0007,3,9.0
T-05626,2024-05-17,C201,A0025,3,140.0
T-05627,2024-11-12,C200,A0023,2,2.5
T-05628,2024-08-25,C106,A0023,2,2.5
T-05629,2024-03-09,C091,A0033,2,9.0
T-05630,2024-06-25,C275,A0027,1,26.0
T-05631,2024-08-04,C133,A0028,3,22.0
T-05632,2024-11-23,C238,A0004,2,14.5
T-05633,2024-12-07,C023,A0022,2,8.5
T-05634,2024-10-07,C228,A0003,3,23.0
T-05635,2024-10-26,C070,A0032,1,9.0
T-05636,2024-05-22,C035,A0031,2,12.0
T-05637,2024-05-24,C285,A0032,2,9.0
T-05638,2024-11-11,C109,A0002,1,23.0
T-05639,2024-02-21,C020,A0031,3,12.0
T-05640,2024-09-21,C112,A0030,2,12.0
T-05641,2024-08-23,C240,A0031,1,12.0
T-05642,2024-09-25,C088,A0032,3,9.0
T-05643,2024-01-22,C294,A0025,1,140.0
T-05644,2024-09-15,C101,A0026,2,26.0
T-05645,2024-01-06,C073,A0023,2,2.5
T-05646,2024-04-27,C068,A0033,3,9.0
T-05647,2024-01-27,C138,A0022,2,8.5
T-05648,2024-10-17,C294,A0023,2,2.5
T-05649,2024-08-03,C099,A0016,3,19.0
T-05650,2024-06-24,C220,A0033,2,9.0
T-05651,2024-01-04,C256,A0030,1,12.0
T-05652,2024-02-11,C049,A0008,2,155.0
T-05653,2024-06-22,C190,A0026,3,26.0
T-05654,2024-10-18,C008,A0002,3,23.0
T-05655,2024-10-10,C052,A0008,3,155.0
T-05656,2024-04-12,C157,A0018,1,9.5
T-05657,2024-09-04,C107,A0029,2,850.0
T-05658,2024-05-21,C165,A0032,3,9.0
T-05659,2024-01-11,C243,A0004,2,14.5
T-05660,2024-01-24,C026,A0003,1,23.0
T-05661,2024-09-26,C071,A0027,2,26.0
T-05662,2024-09-08,C272,A0029,2,850.0
T-05663,2024-07-28,C165,A0033,3,9.0
T-05664,2024-09-04,C171,A0026,3,26.0
T-05665,2024-08-20,C128,A0010,3,13.5
T-05666,2024-09-21,C058,A0033,1,9.0
T-05667,2024-01-12,C140,A0033,2,9.0
T-05668,2024-01-04,C106,A0025,3,140.0
T-05669,2024-10-14,C247,A0001,3,23.0
T-05670,2024-02-03,C088,A0032,2,9.0
T-05671,2024-10-07,C124,A0033,3,9.0
T-05672,2024-06-10,C197,A0027,1,26.0
T-05673,2024-10-12,C093,A0032,1,9.0
T-05674,2024-12-17,C216,A0023,3,2.5
T-05675,2024-07-16,C208,A0032,2,9.0
T-05676,2024-02-21,C231,A0006,1,14.5
T-05677,2024-02-25,C258,A0033,3,9.0
T-05678,2024-10-01,C274,A0033,3,9.0
T-05679,2024-11-01,C161,A0004,1,14.5
T-05680,2024-12-14,C187,A0006,2,14.5
T-05681,2024-03-10,C284,A0033,1,9.0
T-05682,2024-05-18,C121,A0023,1,2.5
T-05683,2024-07-08,C286,A0031,3,12.0
T-05684,2024-08-07,C199,A0028,2,22.0
T-05685,2024-08-07,C074,A0031,2,12.0
T-05686,2024-09-09,C184,A0023,1,2.5
T-05687,2024-02-24,C021,A0012,2,13.5
T-05688,2024-08-14,C273,A0027,2,26.0
T-05689,2024-10-27,C239,A0022,3,8.5
T-05690,2024-10-13,C255,A0032,3,9.0
T-05691,2024-09-14,C118,A0021,2,6.5
T-05692,2024-05-19,C258,A0033,1,9.0
T-05693,2024-10-01,C268,A0032,2,9.0
T-05694,2024-02-19,C240,A0010,2,13.5
T-05695,2024-10-09,C288,A0007,2,9.0
T-05696,2024-08-25,C071,A0021,2,6.5
T-05697,2024-07-22,C083,A0022,1,8.5
T-05698,2024-04-18,C222,A0032,2,9.0
T-05699,2024-10-15,C202,A0005,3,14.5
T-05700,2024-12-23,C215,A0009,1,155.0
T-05701,2024-12-05,C156,A0019,3,190.0
T-05702,2024-05-17,C053,A0033,2,9.0
T-05703,2024-01-15,C153,A0001,1,23.0
T-05704,2024-12-08,C107,A0031,2,12.0
T-05705,2024-05-08,C077,A0022,2,8.5
T-05706,2024-11-09,C299,A0017,3,9.5
T-05707,2024-10-21,C231,A0006,2,14.5
T-05708,2024-10-14,C247,A0007,2,9.0
T-05709,2024-02-10,C256,A0030,1,12.0
T-05710,2024-12-28,C125,A0007,2,9.0
T-05711,2024-11-12,C186,A0032,1,9.0
T-05712,2024-05-10,C124,A0033,2,9.0
T-05713,2024-08-10,C069,A0027,2,26.0
T-05714,2024-06-10,C196,A0029,2,850.0
T-05715,2024-12-13,C216,A0021,2,6.5
T-05716,2024-02-20,C296,A0006,2,14.5
T-05717,2024-08-23,C044,A0018,1,9.5
T-05718,2024-02-15,C201,A0023,3,2.5
T-05719,2024-12-15,C130,A0015,1,19.0
T-05720,2024-07-07,C251,A0033,1,9.0
T-05721,2024-07-02,C239,A0027,2,26.0
T-05722,2024-07-12,C042,A0028,3,22.0
T-05723,2024-11-14,C298,A0005,1,14.5
T-05724,2024-10-26,C036,A0031,2,12.0
T-05725,2024-05-21,C233,A0024,1,2.5
T-05726,2024-07-10,C091,A0033,2,9.0
T-05727,2024-03-19,C150,A0016,1,19.0
T-05728,2024-06-09,C197,A0027,2,26.0
T-05729,2024-10-07,C175,A0031,2,12.0
T-05730,2024-10-22,C212,A0005,1,14.5
T-05731,2024-01-11,C279,A0022,3,8.5
T-05732,2024-05-02,C258,A0033,2,9.0
T-05733,2024-12-26,C145,A0006,3,14.5
T-05734,2024-05-09,C105,A0024,1,2.5
T-05735,2024-09-09,C146,A0029,3,850.0
T-05736,2024-12-24,C038,A0022,3,8.5
T-05737,2024-06-09,C045,A0032,2,9.0
T-05738,2024-03-07,C048,A0018,1,9.5
T-05739,2024-06-11,C021,A0032,1,9.0
T-05740,2024-06-08,C005,A0033,2,9.0
T-05741,2024-12-12,C126,A0023,1,2.5
T-05742,2024-01-07,C018,A0003,3,23.0
T-05743,2024-07-28,C224,A0021,3,6.5
T-05744,2024-07-10,C176,A0032,2,9.0
T-05745,2024-06-18,C035,A0030,2,12.0
T-05746,2024-06-04,C159,A0024,2,2.5
T-05747,2024-08-05,C253,A0027,1,26.0
T-05748,2024-08-19,C144,A0033,2,9.0
T-05749,2024-03-01,C003,A0031,3,12.0
T-05750,2024-04-04,C093,A0033,1,9.0
T-05751,2024-07-05,C065,A0027,2,26.0
T-05752,2024-03-16,C106,A0023,1,2.5
T-05753,2024-06-19,C126,A0012,1,13.5
T-05754,2024-02-03,C079,A0004,2,14.5
T-05755,2024-01-22,C068,A0033,3,9.0
T-05756,2024-07-08,C257,A0021,1,6.5
T-05757,2024-12-04,C207,A0021,2,6.5
T-05758,2024-08-02,C223,A0032,2,9.0
T-05759,2024-02-02,C145,A0005,3,14.5
T-05760,2024-12-27,C254,A0001,2,23.0
T-05761,2024-10-18,C187,A0004,2,14.5
T-05762,2024-09-21,C055,A0022,3,8.5
T-05763,2024-03-17,C068,A0033,1,9.0
T-05764,2024-03-12,C152,A0023,3,2.5
T-05765,2024-06-13,C002,A0029,3,850.0
T-05766,2024-11-17,C264,A0022,3,8.5
T-05767,2024-01-17,C033,A0031,1,12.0
T-05768,2024-02-11,C241,A0006,3,14.5
T-05769,2024-05-21,C171,A0033,3,9.0
T-05770,2024-02-16,C076,A0032,2,9.0
T-05771,2024-08-06,C047,A0028,3,22.0
T-05772,2024-02-15,C189,A0004,1,14.5
T-05773,2024-02-18,C245,A0010,1,13.5
T-05774,2024-11-19,C151,A0033,2,9.0
T-05775,2024-12-21,C105,A0011,2,13.5
T-05776,2024-07-20,C054,A0027,2,26.0
T-05777,2024-05-18,C053,A0033,1,9.0
T-05778,2024-01-03,C261,A0030,2,12.0
T-05779,2024-08-22,C262,A0022,3,8.5
T-05780,2024-01-27,C142,A0025,3,140.0
T-05781,2024-07-25,C015,A0032,1,9.0
T-05782,2024-10-16,C125,A0008,2,155.0
T-05783,2024-07-03,C071,A0027,1,26.0
T-05784,2024-09-18,C017,A0022,3,8.5
T-05785,2024-02-18,C118,A0024,3,2.5
T-05786,2024-11-20,C058,A0033,1,9.0
T-05787,2024-09-02,C276,A0021,3,6.5
T-05788,2024-12-14,C106,A0021,1,6.5
T-05789,2024-02-19,C108,A0031,2,12.0
T-05790,2024-12-06,C282,A0018,3,9.5
T-05791,2024-03-13,C294,A0022,3,8.5
T-05792,2024-07-09,C096,A0026,3,26.0
T-05793,2024-08-10,C053,A0015,1,19.0
T-05794,2024-01-14,C296,A0004,2,14.5
T-05795,2024-11-13,C231,A0007,2,9.0
T-05796,2024-11-28,C061,A0033,1,9.0
T-05797,2024-05-02,C006,A0024,3,2.5
T-05798,2024-11-17,C050,A0007,2,9.0
T-05799,2024-10-18,C229,A0018,2,9.5
T-05800,2024-11-04,C255,A0033,3,9.0
T-05801,2024-03-24,C224,A0024,2,2.5
T-05802,2024-07-02,C016,A0027,2,26.0
T-05803,2024-09-11,C192,A0020,3,190.0
T-05804,2024-02-26,C197,A0003,3,23.0
T-05805,2024-12-02,C167,A0012,2,13.5
T-05806,2024-04-02,C146,A0019,3,190.0
T-05807,2024-12-01,C032,A0025,2,140.0
T-05808,2024-12-19,C156,A0002,1,23.0
T-05809,2024-06-01,C050,A0016,3,19.0
T-05810,2024-05-25,C131,A0019,2,190.0
T-05811,2024-05-13,C279,A0021,1,6.5
T-05812,2024-07-01,C092,A0026,2,26.0
